,,Burst Start,Burst End,Burst Duration,Edge Event,Interburst Interval,Total Cycle Time,Peaks per Burst,Peak Amp,Peak Time,Attack,Decay,Intraburst Frequency,Burst Area
MeanVar1,260.449,260.449,260.481,0.031999999999982265,False,0.1564999999999941,0.18849999999997635,1,0.5384496322513793,260.46475,0.015749999999968622,0.016250000000013642,31.25000000001732,0.012545261382397343
MeanVar1,260.6375,260.6375,260.6695,0.03200000000003911,False,0.15649999999993724,0.18849999999997635,1,0.5661683665709493,260.65375,0.016250000000013642,0.015750000000025466,31.24999999996181,0.012985592853165842
MeanVar1,260.82599999999996,260.82599999999996,260.8555,0.029500000000041382,False,0.1564999999999941,0.18600000000003547,1,0.5242784931933853,260.8405,0.014500000000055024,0.014999999999986358,33.89830508469821,0.01135146018587871
MeanVar1,261.012,261.012,261.04125,0.02924999999999045,False,0.15674999999998818,0.18599999999997863,1,0.5198389848399663,261.0265,0.014499999999998181,0.01474999999999227,34.18803418804535,0.011132166202131633
MeanVar1,261.198,261.198,261.22975,0.03175000000004502,False,0.15624999999994316,0.18799999999998818,1,0.537240414772056,261.21325,0.01525000000003729,0.01650000000000773,31.496062992081324,0.01236827700245599
MeanVar1,261.38599999999997,261.38599999999997,261.418,0.03200000000003911,False,0.15674999999998818,0.18875000000002728,1,0.5507866078547069,261.40250000000003,0.016500000000064574,0.015499999999974534,31.24999999996181,0.01270933417459601
MeanVar1,261.57475,261.57475,261.605,0.030250000000023647,False,0.1564999999999941,0.18675000000001774,1,0.5276182479327631,261.5895,0.01474999999999227,0.015500000000031378,33.05785123964358,0.011622507242694756
MeanVar1,261.7615,261.7615,261.791,0.02949999999998454,False,0.15625,0.18574999999998454,1,0.5262780254024376,261.776,0.014499999999998181,0.014999999999986358,33.89830508476353,0.011369380181665986
MeanVar1,261.94725,261.94725,261.97925,0.031999999999982265,False,0.1560000000000059,0.18799999999998818,1,0.5577115513642706,261.9625,0.015249999999980446,0.01675000000000182,31.25000000001732,0.012856176538784021
MeanVar1,262.13525,262.13525,262.16725,0.03200000000003911,False,0.15749999999997044,0.18950000000000955,1,0.5467257006941335,262.15175,0.01650000000000773,0.015500000000031378,31.24999999996181,0.01268273371625191
MeanVar1,262.32475,262.32475,262.35475,0.03000000000002956,False,0.15674999999998818,0.18675000000001774,1,0.5273528040327169,262.3395,0.01474999999999227,0.01525000000003729,33.33333333330049,0.011591639139718099
MeanVar1,262.5115,262.5115,262.5405,0.028999999999996362,False,0.1564999999999941,0.18549999999999045,1,0.5176077049599352,262.52575,0.014250000000004093,0.01474999999999227,34.48275862069398,0.011017475088753831
MeanVar1,262.697,262.697,262.728,0.03100000000000591,False,0.15625,0.1872500000000059,1,0.5323009594099384,262.71175,0.01474999999999227,0.016250000000013642,32.25806451612288,0.011965166158427593
MeanVar1,262.88425,262.88425,262.91625,0.031999999999982265,False,0.15674999999998818,0.18874999999997044,1,0.546774392657988,262.90075,0.01650000000000773,0.015499999999974534,31.25000000001732,0.012735398889577929
MeanVar1,263.073,263.073,263.10425,0.03125,False,0.1564999999999941,0.1877499999999941,1,0.5625631154088621,263.08825,0.01525000000003729,0.01599999999996271,32.0,0.012640576866067883
MeanVar1,263.26075,263.26075,263.29,0.029250000000047294,False,0.15674999999998818,0.18600000000003547,1,0.5270187623301935,263.27525,0.014500000000055024,0.01474999999999227,34.18803418797891,0.011269008318700329
MeanVar1,263.44675,263.44675,263.4775,0.030750000000011823,False,0.15699999999998226,0.1877499999999941,1,0.5304726492557692,263.4615,0.01474999999999227,0.016000000000019554,32.52032520323953,0.011858592472857006
MeanVar1,263.6345,263.6345,263.66675,0.03224999999997635,False,0.1572500000000332,0.18950000000000955,1,0.5478201760584052,263.65125,0.01675000000000182,0.015499999999974534,31.00775193800723,0.012791737397231225
MeanVar1,263.824,263.824,263.8545,0.03049999999996089,False,0.15675000000004502,0.1872500000000059,1,0.5330959370272265,263.839,0.014999999999986358,0.015499999999974534,32.78688524594368,0.011827211290925926
MeanVar1,264.01125,264.01125,264.0405,0.02924999999999045,False,0.15674999999998818,0.18599999999997863,1,0.5192708666854475,264.02575,0.014499999999998181,0.01474999999999227,34.18803418804535,0.011102065647296124
MeanVar1,264.19725,264.19725,264.22775,0.030500000000017735,False,0.15724999999997635,0.1877499999999941,1,0.5206724750975239,264.21175,0.014499999999998181,0.016000000000019554,32.78688524588257,0.011616902765933846
MeanVar1,264.385,264.385,264.4175,0.032500000000027285,False,0.1564999999999941,0.18900000000002137,1,0.574981279120172,264.40175,0.01675000000000182,0.015750000000025466,30.76923076920494,0.013444739172477408
MeanVar1,264.574,264.574,264.6045,0.03049999999996089,False,0.1570000000000391,0.1875,1,0.5332307093806905,264.58925,0.015249999999980446,0.015249999999980446,32.78688524594368,0.011834024160250723
MeanVar1,264.7615,264.7615,264.7905,0.028999999999996362,False,0.15674999999998818,0.18574999999998454,1,0.518145029814959,264.77575,0.014250000000004093,0.01474999999999227,34.48275862069398,0.011040960478234238
MeanVar1,264.94725,264.94725,264.9785,0.03125,False,0.15674999999998818,0.18799999999998818,1,0.5335587453297552,264.96225,0.014999999999986358,0.016250000000013642,32.0,0.012085479714014491
MeanVar1,265.13525,265.13525,265.16725,0.03200000000003911,False,0.15724999999997635,0.18925000000001546,1,0.5504268406497208,265.15175,0.01650000000000773,0.015500000000031378,31.24999999996181,0.012774124555208275
MeanVar1,265.3245,265.3245,265.355,0.030500000000017735,False,0.15674999999998818,0.1872500000000059,1,0.5316011933675813,265.3395,0.014999999999986358,0.015500000000031378,32.78688524588257,0.01177039437939245
MeanVar1,265.51175,265.51175,265.54125,0.02949999999998454,False,0.15625,0.18574999999998454,1,0.5427256775784299,265.52625,0.014499999999998181,0.014999999999986358,33.89830508476353,0.011662019483522617
MeanVar1,265.6975,265.6975,265.72875,0.03125,False,0.15724999999997635,0.18849999999997635,1,0.5359254198485347,265.7125,0.014999999999986358,0.016250000000013642,32.0,0.012157352296585025
MeanVar1,265.88599999999997,265.88599999999997,265.918,0.03200000000003911,False,0.15749999999997044,0.18950000000000955,1,0.5513907616600444,265.90250000000003,0.016500000000064574,0.015499999999974534,31.24999999996181,0.012732518089516448
MeanVar1,266.0755,266.0755,266.1055,0.03000000000002956,False,0.1564999999999941,0.18650000000002365,1,0.5261117153856754,266.09000000000003,0.014500000000055024,0.015499999999974534,33.33333333330049,0.011525978722974351
MeanVar1,266.262,266.262,266.29125,0.02924999999999045,False,0.15699999999998226,0.18624999999997272,1,0.5215699698126934,266.2765,0.014499999999998181,0.01474999999999227,34.18803418804535,0.01114346445158215
MeanVar1,266.44825,266.44825,266.48,0.03175000000004502,False,0.15724999999997635,0.18900000000002137,1,0.5353175042946043,266.4635,0.01525000000003729,0.01650000000000773,31.496062992081324,0.012352887891122115
MeanVar1,266.63725,266.63725,266.6695,0.0322500000000332,False,0.15699999999998226,0.18925000000001546,1,0.5705323483216334,266.65375,0.01650000000000773,0.015750000000025466,31.007751937952577,0.013149855916616032
MeanVar1,266.8265,266.8265,266.856,0.02949999999998454,False,0.1564999999999941,0.18599999999997863,1,0.5249448583970154,266.841,0.014499999999998181,0.014999999999986358,33.89830508476353,0.011356487781088935
MeanVar1,267.0125,267.0125,267.04225,0.02975000000003547,False,0.15699999999998226,0.18675000000001774,1,0.5244545123076776,267.027,0.014499999999998181,0.01525000000003729,33.61344537811119,0.011354351251356582
MeanVar1,267.19925,267.19925,267.231,0.03174999999998818,False,0.1572500000000332,0.18900000000002137,1,0.5388429181738331,267.21475,0.015499999999974534,0.016250000000013642,31.496062992137713,0.0124673559731261
MeanVar1,267.38825,267.38825,267.41975,0.03149999999999409,False,0.15724999999997635,0.18874999999997044,1,0.5451099896293807,267.40425,0.01599999999996271,0.015500000000031378,31.746031746037705,0.012396868905725777
MeanVar1,267.577,267.577,267.6065,0.02949999999998454,False,0.15625,0.18574999999998454,1,0.5199840933912636,267.5915,0.014499999999998181,0.014999999999986358,33.89830508476353,0.011221796805021889
MeanVar1,267.76275,267.76275,267.79275,0.03000000000002956,False,0.15724999999997635,0.1872500000000059,1,0.5231104801074884,267.77750000000003,0.014750000000049113,0.015249999999980446,33.33333333330049,0.01143521638445715
MeanVar1,267.95,267.95,267.9825,0.032500000000027285,False,0.15625,0.18875000000002728,1,0.5720287987025398,267.96625,0.016250000000013642,0.016250000000013642,30.76923076920494,0.01343078663360335
MeanVar1,268.13875,268.13875,268.17025,0.03149999999999409,False,0.15724999999997635,0.18874999999997044,1,0.5426806426889659,268.1545,0.015749999999968622,0.015750000000025466,31.746031746037705,0.012307296665751038
MeanVar1,268.3275,268.3275,268.3565,0.028999999999996362,False,0.1564999999999941,0.18549999999999045,1,0.519159123354032,268.34175,0.014250000000004093,0.01474999999999227,34.48275862069398,0.011095547196840359
MeanVar1,268.513,268.513,268.543,0.03000000000002956,False,0.15674999999998818,0.18675000000001774,1,0.5244604563464413,268.52775,0.014750000000049113,0.015249999999980446,33.33333333330049,0.011437170333560537
MeanVar1,268.69975,268.69975,268.7315,0.03174999999998818,False,0.1570000000000391,0.18875000000002728,1,0.5391312215249003,268.71525,0.015500000000031378,0.0162499999999568,31.496062992137713,0.012485006619693956
MeanVar1,268.8885,268.8885,268.92,0.03149999999999409,False,0.15724999999997635,0.18874999999997044,1,0.5431539468173753,268.9045,0.01599999999996271,0.015500000000031378,31.746031746037705,0.012330224072778747
MeanVar1,269.07725,269.07725,269.107,0.02975000000003547,False,0.15599999999994907,0.18574999999998454,1,0.5448568558027274,269.092,0.01474999999999227,0.015000000000043201,33.61344537811119,0.011776995562823118
MeanVar1,269.263,269.263,269.293,0.03000000000002956,False,0.15699999999998226,0.18700000000001182,1,0.523272683664159,269.27775,0.014750000000049113,0.015249999999980446,33.33333333330049,0.011419130636748697
MeanVar1,269.45,269.45,269.482,0.03200000000003911,False,0.15699999999998226,0.18900000000002137,1,0.5396700754012798,269.46575,0.015750000000025466,0.016250000000013642,31.24999999996181,0.012576867544512304
MeanVar1,269.639,269.639,269.6705,0.03149999999999409,False,0.15699999999998226,0.18849999999997635,1,0.5408431756996777,269.65475,0.015749999999968622,0.015750000000025466,31.746031746037705,0.012266826232017032
MeanVar1,269.8275,269.8275,269.85675,0.02924999999999045,False,0.15650000000005093,0.18575000000004138,1,0.518215339255656,269.842,0.014499999999998181,0.01474999999999227,34.18803418804535,0.01113517491512138
MeanVar1,270.01325,270.01325,270.043,0.029749999999978627,False,0.15724999999997635,0.18699999999995498,1,0.5217672510654228,270.02775,0.014499999999998181,0.015249999999980446,33.613445378175406,0.011325913001596037
MeanVar1,270.20025,270.20025,270.23275,0.032500000000027285,False,0.1560000000000059,0.1885000000000332,1,0.5665848661326043,270.2165,0.016250000000013642,0.016250000000013642,30.76923076920494,0.013301011029922743
MeanVar1,270.38875,270.38875,270.42025,0.03149999999999409,False,0.15749999999997044,0.18899999999996453,1,0.5458517462573242,270.40475,0.01599999999996271,0.015500000000031378,31.746031746037705,0.01238814355553831
MeanVar1,270.57775,270.57775,270.60675,0.028999999999996362,False,0.15650000000005093,0.1855000000000473,1,0.5180084990288397,270.592,0.014250000000004093,0.01474999999999227,34.48275862069398,0.01105882126355846
MeanVar1,270.76325,270.76325,270.79325,0.029999999999972715,False,0.15674999999998818,0.1867499999999609,1,0.524645467780364,270.778,0.01474999999999227,0.015249999999980446,33.33333333336365,0.011445068170185126
MeanVar1,270.95,270.95,270.982,0.03200000000003911,False,0.1564999999999941,0.1885000000000332,1,0.538930019377673,270.96575,0.015750000000025466,0.016250000000013642,31.24999999996181,0.012540284188851166
MeanVar1,271.1385,271.1385,271.17,0.03149999999999409,False,0.15724999999997635,0.18874999999997044,1,0.5454250631754818,271.1545,0.01599999999996271,0.015500000000031378,31.746031746037705,0.012397076094925076
MeanVar1,271.32725,271.32725,271.3565,0.02924999999999045,False,0.1564999999999941,0.18574999999998454,1,0.5143280860033774,271.3415,0.014250000000004093,0.014999999999986358,34.18803418804535,0.011077061247367079
MeanVar1,271.513,271.513,271.5435,0.030500000000017735,False,0.1560000000000059,0.18650000000002365,1,0.5536548350486739,271.52775,0.014750000000049113,0.015749999999968622,32.78688524588257,0.012183784004098216
MeanVar1,271.6995,271.6995,271.73125,0.03174999999998818,False,0.1564999999999941,0.18824999999998226,1,0.5375893500848161,271.71500000000003,0.015500000000031378,0.0162499999999568,31.496062992137713,0.012440529298000842
MeanVar1,271.88775,271.88775,271.9195,0.03175000000004502,False,0.15724999999997635,0.18900000000002137,1,0.5465100736274147,271.904,0.016250000000013642,0.015500000000031378,31.496062992081324,0.012517681138845584
MeanVar1,272.07675,272.07675,272.1065,0.029749999999978627,False,0.15625,0.18599999999997863,1,0.5204291108322118,272.09125,0.014499999999998181,0.015249999999980446,33.613445378175406,0.01132511968730602
MeanVar1,272.26275,272.26275,272.29200000000003,0.029250000000047294,False,0.15674999999998818,0.18600000000003547,1,0.5179708959179167,272.27725,0.014499999999998181,0.014750000000049113,34.18803418797891,0.01105820135170616
MeanVar1,272.44875,272.44875,272.48025,0.03149999999999409,False,0.15625,0.1877499999999941,1,0.5352200282734042,272.464,0.015249999999980446,0.016250000000013642,31.746031746037705,0.012249335692608991
MeanVar1,272.6365,272.6365,272.66875,0.03224999999997635,False,0.15724999999997635,0.1894999999999527,1,0.5586328931972171,272.65325,0.01675000000000182,0.015499999999974534,31.00775193800723,0.012945069398532998
MeanVar1,272.82599999999996,272.82599999999996,272.85625,0.030250000000023647,False,0.1564999999999941,0.18675000000001774,1,0.5449905441480392,272.841,0.015000000000043201,0.015249999999980446,33.05785123964358,0.011981727050657726
MeanVar1,273.01275,273.01275,273.04175,0.028999999999996362,False,0.1570000000000391,0.18600000000003547,1,0.5162237157498578,273.027,0.014250000000004093,0.01474999999999227,34.48275862069398,0.010972845421932486
MeanVar1,273.19875,273.19875,273.23025,0.03149999999999409,False,0.1564999999999941,0.18799999999998818,1,0.5342417479906423,273.21375,0.014999999999986358,0.01650000000000773,31.746031746037705,0.012211786058822671
MeanVar1,273.38675,273.38675,273.41875,0.031999999999982265,False,0.1570000000000391,0.18900000000002137,1,0.5491524896390432,273.40325,0.01650000000000773,0.015499999999974534,31.25000000001732,0.012701623048642932
MeanVar1,273.57575,273.57575,273.606,0.030249999999966803,False,0.1564999999999941,0.1867499999999609,1,0.5282275336694651,273.5905,0.01474999999999227,0.015499999999974534,33.0578512397057,0.01164084104623167
MeanVar1,273.7625,273.7625,273.7915,0.028999999999996362,False,0.1564999999999941,0.18549999999999045,1,0.5157490107451405,273.777,0.014499999999998181,0.014499999999998181,34.48275862069398,0.010974447293154159
MeanVar1,273.948,273.948,273.97900000000004,0.031000000000062755,False,0.15674999999993133,0.1877499999999941,1,0.5281873234776222,273.96275,0.014750000000049113,0.016250000000013642,32.25806451606373,0.011869020975720871
MeanVar1,274.13575,274.13575,274.1685,0.03275000000002137,False,0.1560000000000059,0.18875000000002728,1,0.5744685309045907,274.15275,0.01700000000005275,0.015749999999968622,30.534351145018242,0.013461535722230734
MeanVar1,274.3245,274.3245,274.35525,0.030750000000011823,False,0.15699999999998226,0.1877499999999941,1,0.5337427698642914,274.33975,0.015249999999980446,0.015500000000031378,32.52032520323953,0.011925091059466172
MeanVar1,274.51225,274.51225,274.54125,0.028999999999996362,False,0.1564999999999941,0.18549999999999045,1,0.5156922205369734,274.5265,0.014250000000004093,0.01474999999999227,34.48275862069398,0.010993529319614009
MeanVar1,274.69775,274.69775,274.72825,0.030500000000017735,False,0.1564999999999941,0.18700000000001182,1,0.5290761574504227,274.71250000000003,0.014750000000049113,0.015749999999968622,32.78688524588257,0.011734715228642882
MeanVar1,274.88475,274.88475,274.9165,0.03174999999998818,False,0.1572500000000332,0.18900000000002137,1,0.5436006650927592,274.90075,0.016000000000019554,0.015749999999968622,31.496062992137713,0.012612118369618782
MeanVar1,275.07375,275.07375,275.10475,0.03100000000000591,False,0.15699999999998226,0.18799999999998818,1,0.5390415988639996,275.08925,0.015499999999974534,0.015500000000031378,32.25806451612288,0.012119684753446247
MeanVar1,275.26175,275.26175,275.29075,0.028999999999996362,False,0.15625,0.18524999999999636,1,0.5109144017950644,275.276,0.014250000000004093,0.01474999999999227,34.48275862069398,0.010908007225056852
MeanVar1,275.447,275.447,275.478,0.03100000000000591,False,0.15575000000001182,0.18675000000001774,1,0.5532484843178972,275.462,0.014999999999986358,0.016000000000019554,32.25806451612288,0.01230143184958156
MeanVar1,275.63375,275.63375,275.66575,0.031999999999982265,False,0.15674999999998818,0.18874999999997044,1,0.5389455832079904,275.6495,0.015749999999968622,0.016250000000013642,31.25000000001732,0.012539742792301875
MeanVar1,275.8225,275.8225,275.85400000000004,0.03150000000005093,False,0.15699999999992542,0.18849999999997635,1,0.546322023190539,275.8385,0.016000000000019554,0.015500000000031378,31.746031745980417,0.012419830622498417
MeanVar1,276.01099999999997,276.01099999999997,276.0405,0.029500000000041382,False,0.1564999999999941,0.18600000000003547,1,0.5201180189217094,276.0255,0.014500000000055024,0.014999999999986358,33.89830508469821,0.011261479217698465
MeanVar1,276.197,276.197,276.22625,0.02924999999999045,False,0.15674999999998818,0.18599999999997863,1,0.5216234557546051,276.21125,0.014250000000004093,0.014999999999986358,34.18803418804535,0.011165047630028924
MeanVar1,276.383,276.383,276.4145,0.03149999999999409,False,0.1564999999999941,0.18799999999998818,1,0.5361600348039869,276.39825,0.01525000000003729,0.0162499999999568,31.746031746037705,0.012305990335072063
MeanVar1,276.57099999999997,276.57099999999997,276.603,0.03200000000003911,False,0.15724999999997635,0.18925000000001546,1,0.5475331299328281,276.58725,0.016250000000013642,0.015750000000025466,31.24999999996181,0.012635957234829668
MeanVar1,276.76025,276.76025,276.7905,0.030250000000023647,False,0.1560000000000059,0.18625000000002956,1,0.5508845867880645,276.77500000000003,0.014750000000049113,0.015499999999974534,33.05785123964358,0.012097222431470558
MeanVar1,276.9465,276.9465,276.97575,0.02924999999999045,False,0.1564999999999941,0.18574999999998454,1,0.5187613785551106,276.961,0.014499999999998181,0.01474999999999227,34.18803418804535,0.011076988225191738
MeanVar1,277.13225,277.13225,277.16375,0.03149999999999409,False,0.15625,0.1877499999999941,1,0.5334557280054567,277.14725,0.014999999999986358,0.01650000000000773,31.746031746037705,0.012168497359497656
MeanVar1,277.32,277.32,277.35200000000003,0.03200000000003911,False,0.15699999999998226,0.18900000000002137,1,0.5483835659935989,277.3365,0.01650000000000773,0.015500000000031378,31.24999999996181,0.012722231164739669
MeanVar1,277.509,277.509,277.5395,0.03049999999996089,False,0.15675000000004502,0.1872500000000059,1,0.5333692083725763,277.524,0.014999999999986358,0.015499999999974534,32.78688524594368,0.011812837296829073
MeanVar1,277.69625,277.69625,277.7255,0.02924999999999045,False,0.15625,0.18549999999999045,1,0.5196208690318486,277.71075,0.014499999999998181,0.01474999999999227,34.18803418804535,0.011100229850079852
MeanVar1,277.88175,277.88175,277.9125,0.030750000000011823,False,0.15674999999998818,0.1875,1,0.5303782056955888,277.8965,0.01474999999999227,0.016000000000019554,32.52032520323953,0.01182447143181049
MeanVar1,278.06925,278.06925,278.1015,0.03224999999997635,False,0.1572500000000332,0.18950000000000955,1,0.5494151094452151,278.086,0.01675000000000182,0.015499999999974534,31.00775193800723,0.01286449283553191
MeanVar1,278.25875,278.25875,278.28975,0.03100000000000591,False,0.1564999999999941,0.1875,1,0.5556779449141501,278.274,0.015249999999980446,0.015750000000025466,32.25806451612288,0.01241601283106939
MeanVar1,278.44625,278.44625,278.47525,0.028999999999996362,False,0.1564999999999941,0.18549999999999045,1,0.5180044304037406,278.4605,0.014250000000004093,0.01474999999999227,34.48275862069398,0.011024221558297142
MeanVar1,278.63175,278.63175,278.6625,0.030750000000011823,False,0.15625,0.18700000000001182,1,0.5293945291404302,278.6465,0.01474999999999227,0.016000000000019554,32.52032520323953,0.011805799372321244
MeanVar1,278.81875,278.81875,278.85075,0.031999999999982265,False,0.15699999999998226,0.18899999999996453,1,0.5450245885496039,278.835,0.0162499999999568,0.015750000000025466,31.25000000001732,0.012703211555961259
MeanVar1,279.00775,279.00775,279.03875,0.03100000000000591,False,0.15699999999998226,0.18799999999998818,1,0.5425015622314378,279.02325,0.015500000000031378,0.015499999999974534,32.25806451612288,0.01217806066871273
MeanVar1,279.19575,279.19575,279.225,0.029250000000047294,False,0.1564999999999941,0.18575000000004138,1,0.5217039937263472,279.21025000000003,0.014500000000055024,0.01474999999999227,34.18803418797891,0.011172633656566539
MeanVar1,279.3815,279.3815,279.4115,0.029999999999972715,False,0.1572500000000332,0.1872500000000059,1,0.5266401467158516,279.396,0.014499999999998181,0.015499999999974534,33.33333333336365,0.011548204219833307
MeanVar1,279.56875,279.56875,279.601,0.03224999999997635,False,0.15699999999998226,0.18924999999995862,1,0.5682596102988811,279.58525000000003,0.01650000000000773,0.015749999999968622,31.00775193800723,0.013285763004562443
MeanVar1,279.758,279.758,279.789,0.03100000000000591,False,0.1572500000000332,0.1882500000000391,1,0.5456709126226447,279.7735,0.015500000000031378,0.015499999999974534,32.25806451612288,0.01225739485185554
MeanVar1,279.94625,279.94625,279.97525,0.028999999999996362,False,0.1564999999999941,0.18549999999999045,1,0.520121346974885,279.9605,0.014250000000004093,0.01474999999999227,34.48275862069398,0.011078150531445877
MeanVar1,280.13175,280.13175,280.16225,0.03049999999996089,False,0.1570000000000391,0.1875,1,0.5313572543331218,280.1465,0.01474999999999227,0.015749999999968622,32.78688524594368,0.011765249542109496
MeanVar1,280.31925,280.31925,280.35125,0.031999999999982265,False,0.1572500000000332,0.18925000000001546,1,0.5478183118703187,280.33525000000003,0.016000000000019554,0.01599999999996271,31.25000000001732,0.012764266967172243
MeanVar1,280.5085,280.5085,280.5395,0.03099999999994907,False,0.1570000000000391,0.18799999999998818,1,0.5412513666422689,280.52375,0.015249999999980446,0.015749999999968622,32.25806451618203,0.012139313146832132
MeanVar1,280.6965,280.6965,280.7255,0.028999999999996362,False,0.15625,0.18524999999999636,1,0.5222326269920582,280.71075,0.014250000000004093,0.01474999999999227,34.48275862069398,0.011135583402915157
MeanVar1,280.88175,280.88175,280.91275,0.03100000000000591,False,0.1564999999999941,0.1875,1,0.544248840614953,280.89675,0.014999999999986358,0.016000000000019554,32.25806451612288,0.012194796651508659
MeanVar1,281.06925,281.06925,281.1015,0.03224999999997635,False,0.1570000000000391,0.18925000000001546,1,0.5542352729561861,281.0855,0.016250000000013642,0.01599999999996271,31.00775193800723,0.012968277243433121
MeanVar1,281.2585,281.2585,281.2895,0.03099999999994907,False,0.1572500000000332,0.18824999999998226,1,0.5368505232687177,281.27375,0.015249999999980446,0.015749999999968622,32.25806451618203,0.012041203171352282
MeanVar1,281.44675,281.44675,281.47575,0.028999999999996362,False,0.1564999999999941,0.18549999999999045,1,0.5174842709925186,281.461,0.014250000000004093,0.01474999999999227,34.48275862069398,0.01102385725889515
MeanVar1,281.63225,281.63225,281.663,0.030750000000011823,False,0.15674999999998818,0.1875,1,0.5309895049529991,281.647,0.01474999999999227,0.016000000000019554,32.52032520323953,0.01184731480774716
MeanVar1,281.81975,281.81975,281.85175,0.031999999999982265,False,0.1570000000000391,0.18900000000002137,1,0.5467388456009821,281.836,0.016250000000013642,0.015749999999968622,31.25000000001732,0.012725365559803014
MeanVar1,282.00875,282.00875,282.0395,0.03074999999995498,False,0.1572500000000332,0.18799999999998818,1,0.5401032298937243,282.024,0.015249999999980446,0.015499999999974534,32.52032520329964,0.012054040966376264
MeanVar1,282.19675,282.19675,282.22575,0.028999999999996362,False,0.15674999999998818,0.18574999999998454,1,0.5174608312167851,282.211,0.014250000000004093,0.01474999999999227,34.48275862069398,0.011031083190574937
MeanVar1,282.3825,282.3825,282.41375,0.03125,False,0.1560000000000059,0.1872500000000059,1,0.5582239074912368,282.3975,0.014999999999986358,0.016250000000013642,32.0,0.012619039310007213
MeanVar1,282.56975,282.56975,282.60175,0.031999999999982265,False,0.15750000000002728,0.18950000000000955,1,0.5465034082933662,282.58625,0.01650000000000773,0.015499999999974534,31.25000000001732,0.012728109491212902
MeanVar1,282.75925,282.75925,282.78975,0.030500000000017735,False,0.15724999999997635,0.1877499999999941,1,0.536453934054911,282.7745,0.015249999999980446,0.01525000000003729,32.78688524588257,0.01191566459221042
MeanVar1,282.947,282.947,282.976,0.028999999999996362,False,0.1564999999999941,0.18549999999999045,1,0.5195619480825833,282.96125,0.014250000000004093,0.01474999999999227,34.48275862069398,0.011057518546000055
MeanVar1,283.1325,283.1325,283.16325,0.030750000000011823,False,0.15699999999998226,0.1877499999999941,1,0.5334239965634905,283.14725,0.01474999999999227,0.016000000000019554,32.52032520323953,0.011904737819236883
MeanVar1,283.32025,283.32025,283.35225,0.03200000000003911,False,0.15724999999997635,0.18925000000001546,1,0.5482442373098366,283.33675,0.01650000000000773,0.015500000000031378,31.24999999996181,0.012747831628295426
MeanVar1,283.5095,283.5095,283.54025,0.030750000000011823,False,0.15674999999998818,0.1875,1,0.534434222450676,283.5245,0.014999999999986358,0.015750000000025466,32.52032520323953,0.011889640345511366
MeanVar1,283.697,283.697,283.72675,0.029749999999978627,False,0.15625,0.18599999999997863,1,0.5454030761524724,283.71175,0.01474999999999227,0.014999999999986358,33.613445378175406,0.011754767539725264
MeanVar1,283.883,283.883,283.91425,0.03125,False,0.1572500000000332,0.1885000000000332,1,0.5381079058967138,283.898,0.015000000000043201,0.0162499999999568,32.0,0.012212330295543668
MeanVar1,284.0715,284.0715,284.1035,0.031999999999982265,False,0.15749999999997044,0.1894999999999527,1,0.5500123453613968,284.088,0.01650000000000773,0.015499999999974534,31.25000000001732,0.01271841522439971
MeanVar1,284.26099999999997,284.26099999999997,284.291,0.03000000000002956,False,0.15674999999998818,0.18675000000001774,1,0.5278929786883306,284.27575,0.014750000000049113,0.015249999999980446,33.33333333330049,0.011566756393650523
MeanVar1,284.44775,284.44775,284.47700000000003,0.029250000000047294,False,0.15699999999998226,0.18625000000002956,1,0.523231458554396,284.46225,0.014499999999998181,0.014750000000049113,34.18803418797891,0.011200351538390843
MeanVar1,284.634,284.634,284.6655,0.03149999999999409,False,0.15699999999998226,0.18849999999997635,1,0.5376482095442043,284.64925,0.015249999999980446,0.016250000000013642,31.746031746037705,0.0123539876080487
MeanVar1,284.8225,284.8225,284.8545,0.031999999999982265,False,0.1572500000000332,0.18925000000001546,1,0.5528823625334303,284.83875,0.016250000000013642,0.015749999999968622,31.25000000001732,0.012699886529923144
MeanVar1,285.01175,285.01175,285.0415,0.029749999999978627,False,0.1564999999999941,0.18624999999997272,1,0.5403248993029819,285.0265,0.01474999999999227,0.014999999999986358,33.613445378175406,0.01172129353055431
MeanVar1,285.198,285.198,285.2285,0.030500000000017735,False,0.1564999999999941,0.18700000000001182,1,0.5464927623717949,285.21275,0.014750000000049113,0.015749999999968622,32.78688524588257,0.012028583867661374
MeanVar1,285.385,285.385,285.41700000000003,0.03200000000003911,False,0.15724999999997635,0.18925000000001546,1,0.5418023772333613,285.40075,0.015750000000025466,0.016250000000013642,31.24999999996181,0.012595995412395306
MeanVar1,285.57425,285.57425,285.6055,0.03125,False,0.15775000000002137,0.18900000000002137,1,0.5439163135723357,285.59000000000003,0.015750000000025466,0.015499999999974534,32.0,0.012290156690482104
MeanVar1,285.76325,285.76325,285.79225,0.028999999999996362,False,0.15674999999998818,0.18574999999998454,1,0.5219562583736335,285.77750000000003,0.014250000000004093,0.01474999999999227,34.48275862069398,0.011121139581623172
MeanVar1,285.949,285.949,285.97975,0.030750000000011823,False,0.15724999999997635,0.18799999999998818,1,0.531139819714288,285.96375,0.01474999999999227,0.016000000000019554,32.52032520323953,0.011845714503724626
MeanVar1,286.137,286.137,286.16900000000004,0.03200000000003911,False,0.15799999999995862,0.18999999999999773,1,0.5515066642935089,286.1535,0.01650000000000773,0.015500000000031378,31.24999999996181,0.012797503881901531
